ageAtBeg,avgAmount,currentAge,faYear,grtAmount,grtSigning,name,position,practicalGrt,team,totalAmount,totalYears,yrRange
23,"$540,000",24,2021,-,-,Jason Moore,WR,-,LAC,"$1,080,000",2, (2019-2020)
21,"$540,000",22,2021,-,-,Miles Brown,DT,-,ARI,"$1,080,000",2, (2019-2020)
22,"$540,000",23,2021,-,-,Nik Needham,CB,-,MIA,"$1,080,000",2, (2019-2020)
23,"$540,000",24,2021,-,-,Mazzi Wilkins,CB,-,TB,"$1,080,000",2, (2019-2020)
22,"$540,000",23,2021,-,-,Chris Lacy,WR,-,DET,"$1,080,000",2, (2019-2020)
22,"$540,000",23,2021,-,-,Rico Gafford,CB,-,OAK,"$1,080,000",2, (2019-2020)
41,"$540,000",42,2021,-,-,Chris Cooper,DE,-,ATL,"$1,080,000",2, (2019-2020)
21,"$540,000",23,2021,-,-,Michael Jackson,CB,-,DET,"$1,080,000",2, (2019-2020)
22,"$540,000",23,2021,-,-,Abdullah Anderson,DE,-,CHI,"$1,080,000",2, (2019-2020)
26,"$540,000",27,2021,-,-,John Atkins,DT,-,DET,"$1,080,000",2, (2019-2020)
25,"$540,000",26,2021,-,-,Cyril Grayson,WR,-,TB,"$1,080,000",2, (2019-2020)
23,"$540,000",24,2021,-,-,Brandon Watson,RB,-,JAC,"$1,080,000",2, (2019-2020)
21,"$540,000",22,2021,-,-,Jalen Guyton,WR,-,LAC,"$1,080,000",2, (2019-2020)
22,"$540,000",24,2021,-,-,Cam Sims,WR,-,WAS,"$1,080,000",2, (2019-2020)
32,"$1,075,000",33,2020,-,-,Dominique Rodgers-Cromartie,CB,-,WAS,"$1,075,000",1, (2019-2019)
25,"$532,500",27,2020,"$15,000",1.41%,Cameron Johnston,P,"$15,000",PHI,"$1,065,000",2, (2018-2019)
23,"$527,000",25,2020,"$4,000",0.38%,Jason Croom,TE,"$4,000",BUF,"$1,054,000",2, (2018-2019)
21,"$525,000",23,2020,-,-,Grant Haley,CB,-,NYG,"$1,050,000",2, (2018-2019)
22,"$525,000",24,2020,-,-,Cameron Batson,WR,-,TEN,"$1,050,000",2, (2018-2019)
22,"$525,000",25,2021,-,-,NIco Falah,C,-,DEN,"$1,050,000",2, (2018-2020)
24,"$525,000",25,2020,-,-,Dallin Leavitt,S,-,OAK,"$1,050,000",2, (2018-2019)
21,"$525,000",23,2020,-,-,Malik Turner,WR,-,SEA,"$1,050,000",2, (2018-2019)
24,"$525,000",26,2020,-,-,J.P. Holtz,TE,-,CHI,"$1,050,000",2, (2018-2019)
23,"$525,000",25,2020,-,-,Zach Pascal,WR,-,IND,"$1,050,000",2, (2018-2019)
23,"$525,000",25,2020,-,-,Dylan Cantrell,WR,-,LAC,"$1,050,000",2, (2018-2019)
23,"$525,000",25,2021,-,-,Dan Skipper,T,-,DET,"$1,050,000",2, (2018-2020)
25,"$525,000",27,2020,-,-,Cameron Hunt,G,-,OAK,"$1,050,000",2, (2018-2019)
23,"$525,000",24,2021,-,-,Darvin Kidsy,WR,-,WAS,"$1,050,000",2, (2018-2020)
22,"$525,000",24,2020,-,-,Eric Smith,G,-,NYG,"$1,050,000",2, (2018-2019)
23,"$525,000",24,2021,-,-,Chris Jones,CB,-,ARI,"$1,050,000",2, (2018-2020)
23,"$525,000",24,2020,-,-,Allen Lazard,WR,-,GB,"$1,050,000",2, (2018-2019)
23,"$525,000",24,2020,-,-,Skai Moore,LB,-,IND,"$1,050,000",2, (2018-2019)
22,"$525,000",24,2020,-,-,Jeff Wilson,RB,-,SF,"$1,050,000",2, (2018-2019)
24,"$525,000",26,2020,-,-,Will Redmond,FS,-,GB,"$1,050,000",2, (2018-2019)
22,"$525,000",23,2021,-,-,Jeremy Reaves,S,-,WAS,"$1,050,000",2, (2018-2020)
23,"$525,000",24,2021,-,-,Timon Parris,T,-,WAS,"$1,050,000",2, (2018-2020)
25,"$525,000",26,2020,-,-,Antwaun Woods,DT,-,DAL,"$1,050,000",2, (2018-2019)
21,"$525,000",23,2020,-,-,Jordan Franks,TE,-,CIN,"$1,050,000",2, (2018-2019)
24,"$525,000",26,2020,-,-,Adam Redmond,C,-,DAL,"$1,050,000",2, (2018-2019)
24,"$525,000",26,2020,-,-,Mo Alie-Cox,TE,-,IND,"$1,050,000",2, (2018-2019)
23,"$525,000",24,2020,-,-,Roderick Johnson,T,-,HOU,"$1,050,000",2, (2018-2019)
24,"$525,000",26,2020,-,-,Dee Virgin,CB,-,DET,"$1,050,000",2, (2018-2019)
23,"$525,000",25,2020,-,-,Johnny Mundt,TE,-,LAR,"$1,050,000",2, (2018-2019)
24,"$525,000",26,2020,-,-,Javarius Leamon,T,-,CIN,"$1,050,000",2, (2018-2019)
23,"$525,000",25,2020,-,-,Pharaoh Brown,TE,-,CLE,"$1,050,000",2, (2018-2019)
22,"$525,000",24,2020,-,-,Nick Mullens,QB,-,SF,"$1,050,000",2, (2018-2019)
23,"$525,000",25,2020,-,-,Andrew Wylie,T,-,KC,"$1,050,000",2, (2018-2019)
22,"$525,000",24,2020,-,-,Daurice Fountain,WR,-,IND,"$1,050,000",2, (2018-2019)
21,"$525,000",22,2020,-,-,Kendrick Norton,DT,-,MIA,"$1,050,000",2, (2018-2019)
24,"$525,000",25,2020,-,-,Trenton Scott,G,-,LAC,"$1,050,000",2, (2018-2019)
24,"$525,000",25,2020,-,-,Tanner Hudson,TE,-,TB,"$1,050,000",2, (2018-2019)
22,"$525,000",23,2020,-,-,Kyle Allen,QB,-,CAR,"$1,050,000",2, (2018-2019)
22,"$525,000",24,2020,-,-,Ross Dwelley,TE,-,SF,"$1,050,000",2, (2018-2019)
22,"$525,000",24,2020,-,-,Niles Scott,DT,-,CIN,"$1,050,000",2, (2018-2019)
22,"$525,000",23,2020,-,-,Trey Marshall,S,-,DEN,"$1,050,000",2, (2018-2019)
22,"$525,000",24,2020,-,-,Deon Yelder,TE,-,KC,"$1,050,000",2, (2018-2019)
22,"$525,000",24,2020,-,-,Michael Ford,CB,-,DET,"$1,050,000",2, (2018-2019)
24,"$525,000",26,2020,-,-,Keith Kirkwood,WR,-,NO,"$1,050,000",2, (2018-2019)
23,"$525,000",25,2020,-,-,Robert Foster,WR,-,BUF,"$1,050,000",2, (2018-2019)
22,"$525,000",24,2020,-,-,Levi Wallace,CB,-,BUF,"$1,050,000",2, (2018-2019)
23,"$525,000",25,2020,-,-,Tyler Lancaster,DE,-,GB,"$1,050,000",2, (2018-2019)
23,"$525,000",24,2020,-,-,Dontrell Hilliard,RB,-,CLE,"$1,050,000",2, (2018-2019)
23,"$525,000",25,2020,-,-,Rolan Milligan,S,-,IND,"$1,050,000",2, (2018-2019)
26,"$1,045,000",27,2021,"$310,000",29.67%,Randy Gregory,OLB,"$310,000",DAL,"$1,045,000",1, (2019-2020)
37,"$1,030,000",38,2020,"$90,000",8.74%,L.P. Ladouceur,LS,"$90,000",DAL,"$1,030,000",1, (2019-2019)
35,"$1,030,000",35,2020,-,-,Matt Moore,QB,-,KC,"$1,030,000",1, (2019-2019)
30,"$1,030,000",31,2020,"$100,000",9.71%,Pernell McPhee,OLB,"$100,000",BAL,"$1,030,000",1, (2019-2019)
25,"$1,030,000",26,2020,"$75,000",7.28%,Danny Shelton,DT,"$75,000",NE,"$1,030,000",1, (2019-2019)
34,"$1,030,000",35,2020,-,-,Nick Folk,K,-,NE,"$1,030,000",1, (2019-2019)
32,"$1,030,000",33,2020,-,-,Marshawn Lynch,RB,-,SEA,"$1,030,000",1, (2019-2019)
34,"$1,030,000",35,2020,-,-,Domata Peko,DT,-,BAL,"$1,030,000",1, (2019-2019)
30,"$1,020,000",31,2020,"$45,000",4.41%,Taiwan Jones,RB,"$45,000",HOU,"$1,020,000",1, (2019-2019)
32,"$1,020,000",33,2020,"$90,000",8.82%,Joe Webb,QB,"$90,000",HOU,"$1,020,000",1, (2019-2019)
31,"$1,020,000",32,2020,"$90,000",8.82%,Ted Larsen,G,"$90,000",CHI,"$1,020,000",1, (2019-2019)
30,"$1,020,000",31,2020,"$735,000",72.06%,Anthony Sherman,FB,"$735,000",KC,"$1,020,000",1, (2019-2019)
30,"$1,020,000",31,2020,"$90,000",8.82%,Bilal Powell,RB,"$90,000",NYJ,"$1,020,000",1, (2019-2019)
27,"$1,005,000",28,2020,"$100,000",9.95%,Tyler Shatley,G,"$100,000",JAC,"$1,005,000",1, (2019-2019)
31,"$1,000,000",31,2020,"$250,000",25.00%,Dan Bailey,K,"$250,000",MIN,"$1,000,000",1, (2019-2019)
29,"$1,000,000",29,2020,"$100,000",10.00%,Neiko Thorpe,CB,"$100,000",SEA,"$1,000,000",1, (2019-2019)
27,"$1,000,000",28,2020,"$1,000,000",100.00%,Blake Bortles,QB,"$1,000,000",LAR,"$1,000,000",1, (2019-2019)
29,"$1,000,000",30,2020,"$150,000",15.00%,Maurice Alexander,LB,"$150,000",BUF,"$1,000,000",1, (2019-2019)
26,"$1,000,000",26,2020,"$300,000",30.00%,Isaiah Crowell,RB,"$300,000",OAK,"$1,000,000",1, (2019-2019)
28,"$1,000,000",29,2020,-,-,Casey Kreiter,LS,-,DEN,"$1,000,000",1, (2019-2019)
27,"$1,000,000",28,2020,"$300,000",30.00%,Kerry Hyder,DE,"$300,000",DAL,"$1,000,000",1, (2019-2019)
26,"$1,000,000",26,2020,"$150,000",15.00%,Antonio Hamilton,CB,"$150,000",NYG,"$1,000,000",1, (2019-2019)
27,"$1,000,000",27,2020,"$195,000",19.50%,Cassius Marsh,OLB,"$195,000",ARI,"$1,000,000",1, (2019-2019)
23,"$495,000",24,2020,-,-,Anthony Firkser,FB,-,TEN,"$990,000",2, (2018-2019)
30,"$930,000",31,2020,-,-,Marshall Newhouse,RT,-,NE,"$930,000",1, (2019-2019)
29,"$930,000",30,2020,-,-,Malcolm Smith,OLB,-,DAL,"$930,000",1, (2019-2019)
31,"$930,000",31,2020,-,-,Lance Kendricks,TE,-,LAC,"$930,000",1, (2019-2019)
30,"$930,000",31,2020,-,-,Dekoda Watson,OLB,-,SEA,"$930,000",1, (2019-2019)
30,"$930,000",31,2020,-,-,Sam Acho,OLB,-,TB,"$930,000",1, (2019-2019)
30,"$930,000",31,2020,-,-,Kurt Coleman,FS,-,BUF,"$930,000",1, (2019-2019)
31,"$930,000",32,2020,-,-,Kai Forbath,K,-,DAL,"$930,000",1, (2019-2019)
28,"$930,000",29,2020,-,-,Corey Liuget,DT,-,BUF,"$930,000",1, (2019-2019)
29,"$930,000",30,2020,-,-,Josh Bynes,ILB,-,BAL,"$930,000",1, (2019-2019)
29,"$930,000",30,2020,-,-,Robert Turbin,RB,-,SEA,"$930,000",1, (2019-2019)
33,"$930,000",34,2020,-,-,Chris Clark,LT,-,HOU,"$930,000",1, (2019-2019)
32,"$930,000",33,2020,-,-,John Jerry,G,-,CIN,"$930,000",1, (2019-2019)
27,"$930,000",28,2020,-,-,Akeem Spence,DT,-,JAC,"$930,000",1, (2019-2019)
31,"$930,000",31,2020,-,-,Darian Stewart,FS,-,TB,"$930,000",1, (2019-2019)
28,"$930,000",29,2020,-,-,Justin Bethel,CB,-,NE,"$930,000",1, (2019-2019)
28,"$930,000",29,2020,-,-,Johnson Bademosi,CB,-,NO,"$930,000",1, (2019-2019)
31,"$930,000",31,2020,-,-,J'Marcus Webb,RT,-,MIA,"$930,000",1, (2019-2019)
34,"$930,000",34,2020,-,-,Britton Colquitt,P,-,MIN,"$930,000",1, (2019-2019)
29,"$930,000",30,2020,-,-,Stefen Wisniewski,C,-,KC,"$930,000",1, (2019-2019)
28,"$895,000",28,2020,"$90,000",10.06%,Jon Bostic,ILB,"$90,000",WAS,"$895,000",1, (2019-2019)
28,"$895,000",29,2020,"$90,000",10.06%,Kevin Minter,ILB,"$90,000",TB,"$895,000",1, (2019-2019)
29,"$895,000",30,2020,"$90,000",10.06%,Blidi Wreh-Wilson,CB,"$90,000",ATL,"$895,000",1, (2019-2019)
29,"$895,000",30,2020,"$90,000",10.06%,Steven Means,DE,"$90,000",ATL,"$895,000",1, (2019-2019)
29,"$895,000",30,2020,"$40,000",4.47%,Kenjon Barner,RB,"$40,000",ATL,"$895,000",1, (2019-2019)
29,"$895,000",29,2020,"$90,000",10.06%,Nick Williams,DT,"$90,000",CHI,"$895,000",1, (2019-2019)
27,"$895,000",28,2020,"$90,000",10.06%,Kemal Ishmael,SS,"$90,000",ATL,"$895,000",1, (2019-2019)
31,"$895,000",31,2020,"$90,000",10.06%,Jordan Devey,G,"$90,000",OAK,"$895,000",1, (2019-2019)
27,"$895,000",28,2020,"$45,000",5.03%,Dakota Dozier,LT,"$45,000",MIN,"$895,000",1, (2019-2019)
26,"$895,000",27,2020,"$90,000",10.06%,Cedric Ogbuehi,LT,"$90,000",JAC,"$895,000",1, (2019-2019)
26,"$895,000",27,2020,"$90,000",10.06%,Sean Mannion,QB,"$90,000",MIN,"$895,000",1, (2019-2019)
26,"$895,000",26,2020,"$90,000",10.06%,Ty Montgomery,RB,"$90,000",NYJ,"$895,000",1, (2019-2019)
27,"$895,000",28,2020,"$90,000",10.06%,Justin Hardy,WR,"$90,000",ATL,"$895,000",1, (2019-2019)
27,"$895,000",28,2020,-,-,Blake Bell,TE,-,KC,"$895,000",1, (2019-2019)
26,"$895,000",27,2020,"$45,000",5.03%,Josh Shaw,FS,"$45,000",ARI,"$895,000",1, (2019-2019)
26,"$895,000",27,2020,"$110,000",12.29%,Tyeler Davison,DT,"$110,000",ATL,"$895,000",1, (2019-2019)
27,"$895,000",27,2020,"$25,000",2.79%,Geremy Davis,WR,"$25,000",LAC,"$895,000",1, (2019-2019)
25,"$895,000",26,2020,"$240,000",26.82%,Rakeem Nunez-Roches,DE,"$240,000",TB,"$895,000",1, (2019-2019)
27,"$895,000",28,2020,"$90,000",10.06%,Mike Hull,ILB,"$90,000",MIA,"$895,000",1, (2019-2019)
26,"$895,000",27,2020,"$150,000",16.76%,Daniel Brown,TE,"$150,000",NYJ,"$895,000",1, (2019-2019)
30,"$895,000",30,2020,"$200,000",22.35%,J.J. Wilcox,FS,"$200,000",ATL,"$895,000",1, (2019-2019)
32,"$895,000",33,2020,"$90,000",10.06%,Tony Bergstrom,C,"$90,000",WAS,"$895,000",1, (2019-2019)
28,"$870,000",29,2020,"$565,000",64.94%,Earl Watford,G,"$565,000",TB,"$870,000",1, (2019-2019)
27,"$820,000",28,2020,"$50,000",6.10%,Keith Reaser,CB,"$50,000",KC,"$820,000",1, (2019-2019)
27,"$815,000",28,2020,-,-,Cornelius Lucas,LT,-,CHI,"$815,000",1, (2019-2019)
31,"$810,000",31,2020,"$90,000",11.11%,Patrick Scales,LS,"$90,000",CHI,"$810,000",1, (2019-2019)
25,"$810,000",26,2020,"$45,000",5.56%,Ameer Abdullah,RB,"$45,000",MIN,"$810,000",1, (2019-2019)
26,"$810,000",27,2020,"$165,000",20.37%,Curtis Riley,FS,"$165,000",OAK,"$810,000",1, (2019-2019)
29,"$805,000",29,2020,-,-,John Cyprien,SS,-,ATL,"$805,000",1, (2019-2019)
27,"$805,000",28,2020,-,-,Levine Toilolo,TE,-,SF,"$805,000",1, (2019-2019)
27,"$805,000",28,2020,-,-,Josh Martin,OLB,-,NO,"$805,000",1, (2019-2019)
29,"$805,000",30,2020,-,-,Patrick Omameh,RT,-,NO,"$805,000",1, (2019-2019)
27,"$805,000",28,2020,-,-,Manti Te'o,ILB,-,NO,"$805,000",1, (2019-2019)
27,"$805,000",28,2020,-,-,Spencer Ware,RB,-,KC,"$805,000",1, (2019-2019)
27,"$805,000",28,2020,-,-,T.J. Clemmings,RT,-,CHI,"$805,000",1, (2019-2019)
27,"$805,000",28,2020,-,-,D.J. Swearinger,FS,-,NO,"$805,000",1, (2019-2019)
30,"$805,000",30,2020,-,-,Benjamin Ijalana,RT,-,JAC,"$805,000",1, (2019-2019)
27,"$805,000",28,2020,-,-,Logan Thomas,TE,-,DET,"$805,000",1, (2019-2019)
28,"$805,000",29,2020,-,-,Paul Worrilow,OLB,-,NYJ,"$805,000",1, (2019-2019)
26,"$805,000",26,2020,-,-,De'Anthony Thomas,WR,-,BAL,"$805,000",1, (2019-2019)
28,"$805,000",29,2020,-,-,David Fales,QB,-,NYJ,"$805,000",1, (2019-2019)
28,"$805,000",29,2020,-,-,Ryan Allen,P,-,ATL,"$805,000",1, (2019-2019)
29,"$805,000",29,2020,-,-,Luke Willson,TE,-,SEA,"$805,000",1, (2019-2019)
27,"$805,000",28,2020,-,-,Aaron Colvin,CB,-,WAS,"$805,000",1, (2019-2019)
27,"$805,000",27,2020,-,-,Bryce Hager,ILB,-,LAR,"$805,000",1, (2019-2019)
28,"$805,000",29,2020,-,-,Wes Horton,DE,-,CAR,"$805,000",1, (2019-2019)
29,"$805,000",29,2020,-,-,Chris Banjo,SS,-,ARI,"$805,000",1, (2019-2019)
28,"$805,000",29,2020,-,-,Zach Kerr,DT,-,ARI,"$805,000",1, (2019-2019)
28,"$805,000",28,2020,-,-,Phillip Gaines,CB,-,HOU,"$805,000",1, (2019-2019)
28,"$805,000",29,2020,-,-,Jamar Taylor,CB,-,ATL,"$805,000",1, (2019-2019)
26,"$805,000",27,2020,-,-,Stephone Anthony,ILB,-,NO,"$805,000",1, (2019-2019)
27,"$805,000",28,2020,-,-,Caraun Reid,DT,-,ARI,"$805,000",1, (2019-2019)
27,"$805,000",27,2020,-,-,Rod Smith,RB,-,OAK,"$805,000",1, (2019-2019)
29,"$805,000",30,2020,-,-,Dontrelle Inman,WR,-,IND,"$805,000",1, (2019-2019)
27,"$805,000",27,2020,-,-,Jordan Matthews,WR,-,PHI,"$805,000",1, (2019-2019)
27,"$805,000",28,2020,-,-,Dontae Johnson,CB,-,SF,"$805,000",1, (2019-2019)
26,"$805,000",26,2020,-,-,Jeremiah Attaochu,OLB,-,DEN,"$805,000",1, (2019-2019)
26,"$805,000",27,2020,-,-,Preston Brown,ILB,-,JAC,"$805,000",1, (2019-2019)
30,"$805,000",31,2020,-,-,Sylvester Williams,DT,-,LAC,"$805,000",1, (2019-2019)
28,"$805,000",28,2020,-,-,Ray-Ray Armstrong,ILB,-,DAL,"$805,000",1, (2019-2019)
28,"$805,000",28,2020,-,-,Brent Urban,DE,-,CHI,"$805,000",1, (2019-2019)
26,"$805,000",27,2020,-,-,Richard Rodgers,TE,-,PHI,"$805,000",1, (2019-2019)
28,"$805,000",29,2020,-,-,Ryan Grant,WR,-,GB,"$805,000",1, (2019-2019)
27,"$805,000",27,2020,-,-,Michael Burton,FB,-,WAS,"$805,000",1, (2019-2019)
26,"$805,000",27,2020,-,-,Nick O'Leary,TE,-,JAC,"$805,000",1, (2019-2019)
29,"$805,000",29,2020,-,-,Ryan Groy,G,-,LAC,"$805,000",1, (2019-2019)
26,"$805,000",27,2020,-,-,Scott Simonson,TE,-,NYG,"$805,000",1, (2019-2019)
28,"$805,000",29,2020,-,-,Geno Smith,QB,-,SEA,"$805,000",1, (2019-2019)
30,"$805,000",30,2020,-,-,John Jenkins,DE,-,MIA,"$805,000",1, (2019-2019)
29,"$805,000",30,2020,-,-,Brynden Trawick,SS,-,BAL,"$805,000",1, (2019-2019)
28,"$805,000",29,2020,-,-,Justin Ellis,DT,-,BAL,"$805,000",1, (2019-2019)
26,"$805,000",27,2020,-,-,Jaylen Watkins,CB,-,LAC,"$805,000",1, (2019-2019)
31,"$805,000",31,2020,"$520,000",64.60%,Ben Garland,C,"$520,000",SF,"$805,000",1, (2019-2019)
29,"$805,000",30,2020,-,-,Najee Goode,OLB,-,JAC,"$805,000",1, (2019-2019)
26,"$805,000",27,2020,-,-,Corey Nelson,ILB,-,DEN,"$805,000",1, (2019-2019)
27,"$805,000",28,2020,-,-,D.J. Alexander,ILB,-,JAC,"$805,000",1, (2019-2019)
33,"$805,000",33,2020,-,-,Albert McClellan,ILB,-,NYJ,"$805,000",1, (2019-2019)
27,"$805,000",28,2020,-,-,Mike Pennel,DE,-,KC,"$805,000",1, (2019-2019)
25,"$805,000",26,2020,-,-,Jordan Richards,SS,-,BAL,"$805,000",1, (2019-2019)
26,"$805,000",27,2020,-,-,Deone Bucannon,ILB,-,NYG,"$805,000",1, (2019-2019)
28,"$805,000",29,2020,-,-,Stacy McGee,DT,-,CAR,"$805,000",1, (2019-2019)
26,"$805,000",27,2020,-,-,Damontre Moore,DE,-,SF,"$805,000",1, (2019-2019)
27,"$805,000",27,2020,-,-,Keith Smith,FB,-,ATL,"$805,000",1, (2019-2019)
26,"$805,000",26,2020,-,-,Nate Orchard,DE,-,WAS,"$805,000",1, (2019-2019)
27,"$805,000",28,2020,-,-,Javorius Allen,RB,-,NYG,"$805,000",1, (2019-2019)
26,"$805,000",26,2020,-,-,David Mayo,ILB,-,NYG,"$805,000",1, (2019-2019)
25,"$805,000",26,2020,-,-,Kevin Pierre-Louis,OLB,-,CHI,"$805,000",1, (2019-2019)
29,"$805,000",30,2020,-,-,Will Compton,ILB,-,OAK,"$805,000",1, (2019-2019)
28,"$805,000",29,2020,-,-,LaRoy Reynolds,ILB,-,CIN,"$805,000",1, (2019-2019)
27,"$805,000",28,2020,-,-,Josh Wells,RT,-,TB,"$805,000",1, (2019-2019)
38,"$800,000",39,2020,"$800,000",100.00%,Benjamin Watson,TE,"$800,000",NE,"$800,000",1, (2019-2019)
23,"$795,000",23,2020,"$795,000",100.00%,Keelan Doss,WR,"$795,000",OAK,"$795,000",1, (2019-2019)
25,"$770,000",26,2020,"$25,000",3.25%,DeAndre Houston-Carson,S,"$25,000",CHI,"$770,000",1, (2019-2019)
28,"$735,000",29,2020,"$15,000",2.04%,Ra'Shede Hageman,DE,"$15,000",ATL,"$735,000",1, (2019-2019)
27,"$720,000",27,2020,-,-,Ibraheim Campbell,SS,-,GB,"$720,000",1, (2019-2019)
26,"$720,000",27,2020,-,-,Andrew Adams,S,-,TB,"$720,000",1, (2019-2019)
27,"$720,000",28,2020,-,-,John Wetzel,G,-,ATL,"$720,000",1, (2019-2019)
25,"$720,000",26,2020,-,-,Tyler Ervin,RB,-,GB,"$720,000",1, (2019-2019)
25,"$720,000",26,2020,-,-,Juston Burris,CB,-,CLE,"$720,000",1, (2019-2019)
27,"$720,000",28,2020,-,-,Jamie Meder,DE,-,DET,"$720,000",1, (2019-2019)
25,"$720,000",26,2020,-,-,Briean Boddy-Calhoun,S,-,IND,"$720,000",1, (2019-2019)
28,"$720,000",28,2020,-,-,Hroniss Grasu,C,-,BAL,"$720,000",1, (2019-2019)
27,"$720,000",27,2020,-,-,Tyrell Adams,OLB,-,HOU,"$720,000",1, (2019-2019)
25,"$720,000",25,2020,-,-,Maurice Canady,CB,-,NYJ,"$720,000",1, (2019-2019)
27,"$720,000",27,2020,-,-,David Fluellen,RB,-,TEN,"$720,000",1, (2019-2019)
25,"$720,000",26,2020,-,-,Justin March,OLB,-,DAL,"$720,000",1, (2019-2019)
26,"$720,000",26,2020,-,-,Damiere Byrd,WR,-,ARI,"$720,000",1, (2019-2019)
25,"$720,000",26,2020,-,-,Darian Thompson,FS,-,DAL,"$720,000",1, (2019-2019)
23,"$720,000",24,2020,-,-,Laquon Treadwell,WR,-,MIN,"$720,000",1, (2019-2019)
26,"$720,000",27,2020,-,-,Darius Jennings,WR,-,TEN,"$720,000",1, (2019-2019)
27,"$720,000",27,2020,-,-,Anthony Zettel,DE,-,SF,"$720,000",1, (2019-2019)
27,"$720,000",28,2020,-,-,Olsen Pierre,DE,-,OAK,"$720,000",1, (2019-2019)
27,"$720,000",27,2020,-,-,Eric Tomlinson,TE,-,OAK,"$720,000",1, (2019-2019)
23,"$720,000",24,2020,-,-,Pharoh Cooper,WR,-,ARI,"$720,000",1, (2019-2019)
24,"$720,000",25,2020,-,-,Corey Coleman,WR,-,NYG,"$720,000",1, (2019-2019)
25,"$720,000",25,2020,-,-,Noah Spence,DE,-,NO,"$720,000",1, (2019-2019)
28,"$720,000",28,2020,-,-,Senorise Perry,RB,-,BUF,"$720,000",1, (2019-2019)
25,"$720,000",25,2020,-,-,Jihad Ward,DT,-,BAL,"$720,000",1, (2019-2019)
25,"$720,000",26,2020,-,-,Ben Koyack,TE,-,JAC,"$720,000",1, (2019-2019)
26,"$720,000",27,2020,-,-,Carl Davis,DT,-,JAC,"$720,000",1, (2019-2019)
25,"$720,000",25,2020,-,-,Joey Hunt,C,-,SEA,"$720,000",1, (2019-2019)
25,"$720,000",26,2020,-,-,Kalan Reed,CB,-,SEA,"$720,000",1, (2019-2019)
27,"$720,000",27,2020,-,-,Matthias Farley,SS,-,NYJ,"$720,000",1, (2019-2019)
27,"$720,000",28,2020,-,-,Darius Kilgo,DT,-,DET,"$720,000",1, (2019-2019)
24,"$720,000",26,2020,-,-,J.D. McKissic,WR,-,DET,"$720,000",1, (2019-2019)
26,"$720,000",27,2020,-,-,Branden Jackson,DE,-,SEA,"$720,000",1, (2019-2019)
25,"$720,000",26,2020,-,-,Javien Elliott,CB,-,CAR,"$720,000",1, (2019-2019)
30,"$720,000",30,2020,-,-,James Ferentz,C,-,NE,"$720,000",1, (2019-2019)
26,"$720,000",26,2020,-,-,Jeff Driskel,QB,-,DET,"$720,000",1, (2019-2019)
27,"$720,000",27,2020,-,-,Shilique Calhoun,OLB,-,NE,"$720,000",1, (2019-2019)
26,"$720,000",27,2020,-,-,Parker Ehinger,G,-,BAL,"$720,000",1, (2019-2019)
27,"$720,000",28,2020,-,-,Clive Walford,TE,-,MIA,"$720,000",1, (2019-2019)
26,"$720,000",27,2020,-,-,Isaiah Johnson,FS,-,IND,"$720,000",1, (2019-2019)
28,"$720,000",28,2020,-,-,Brett Jones,C,-,MIN,"$720,000",1, (2019-2019)
27,"$660,000",27,2021,-,-,Efe Obada,DE,-,CAR,"$660,000",1, (2020-2020)
26,"$655,000",26,2020,"$10,000",1.53%,DeVante Bausby,CB,"$10,000",DEN,"$655,000",1, (2019-2019)
26,"$645,000",27,2020,-,-,Leterrius Walton,DT,-,PIT,"$645,000",1, (2019-2019)
24,"$645,000",25,2020,-,-,Leo Koloamatangi,T,-,NYJ,"$645,000",1, (2019-2019)
26,"$645,000",27,2020,-,-,Spencer Drango,G,-,LAC,"$645,000",1, (2019-2019)
25,"$645,000",26,2020,-,-,Adrian Colbert,FS,-,MIA,"$645,000",1, (2019-2019)
22,"$645,000",23,2020,-,-,Josh Malone,WR,-,NYJ,"$645,000",1, (2019-2019)
25,"$645,000",25,2020,-,-,Ukeme Eligwe,ILB,-,OAK,"$645,000",1, (2019-2019)
23,"$645,000",23,2020,-,-,Elijah Lee,OLB,-,SF,"$645,000",1, (2019-2019)
28,"$645,000",28,2020,-,-,Jerome Cunningham,TE,-,WAS,"$645,000",1, (2019-2019)
25,"$645,000",26,2020,-,-,Devante Bond,OLB,-,CHI,"$645,000",1, (2019-2019)
24,"$645,000",24,2020,-,-,Torry McTyer,CB,-,CIN,"$645,000",1, (2019-2019)
24,"$645,000",25,2020,-,-,Marcus Johnson,WR,-,IND,"$645,000",1, (2019-2019)
26,"$645,000",27,2020,-,-,Malcolm Johnson,FB,-,GB,"$645,000",1, (2019-2019)
25,"$645,000",25,2020,-,-,Donald Payne,ILB,-,JAC,"$645,000",1, (2019-2019)
27,"$645,000",28,2020,-,-,DeAndrew White,WR,-,CAR,"$645,000",1, (2019-2019)
23,"$645,000",24,2020,-,-,Samaje Perine,RB,-,MIA,"$645,000",1, (2019-2019)
27,"$645,000",28,2020,-,-,Jon Halapio,C,-,NYG,"$645,000",1, (2019-2019)
26,"$645,000",27,2020,-,-,Matt Feiler,RT,-,PIT,"$645,000",1, (2019-2019)
24,"$645,000",25,2020,-,-,Trevon Coley,DT,-,IND,"$645,000",1, (2019-2019)
27,"$645,000",27,2020,-,-,Justin McCray,G,-,CLE,"$645,000",1, (2019-2019)
